file,pinyin,tone,pinyin_tone
shuang2_MV3_MP3.mp3,shuang,2,shuang2
tie2_FV1_MP3.mp3,tie,2,tie2
zhuan1_FV1_MP3.mp3,zhuan,1,zhuan1
zha2_FV3_MP3.mp3,zha,2,zha2
cai4_FV1_MP3.mp3,cai,4,cai4
kui4_FV3_MP3.mp3,kui,4,kui4
shei1_MV1_MP3.mp3,shei,1,shei1
a1_MV1_MP3.mp3,a,1,a1
dao1_FV1_MP3.mp3,dao,1,dao1
ti2_FV3_MP3.mp3,ti,2,ti2
xun3_FV1_MP3.mp3,xun,3,xun3
chua4_MV3_MP3.mp3,chua,4,chua4
dang4_MV1_MP3.mp3,dang,4,dang4
e4_MV1_MP3.mp3,e,4,e4
wo1_FV1_MP3.mp3,wo,1,wo1
dou4_FV1_MP3.mp3,dou,4,dou4
reng2_FV3_MP3.mp3,reng,2,reng2
o1_MV1_MP3.mp3,o,1,o1
lang4_MV1_MP3.mp3,lang,4,lang4
jing1_FV2_MP3.mp3,jing,1,jing1
min1_MV3_MP3.mp3,min,1,min1
zou3_MV1_MP3.mp3,zou,3,zou3
diao3_FV3_MP3.mp3,diao,3,diao3
dia3_MV1_MP3.mp3,dia,3,dia3
rui2_FV1_MP3.mp3,rui,2,rui2
fa3_FV1_MP3.mp3,fa,3,fa3
gui3_MV3_MP3.mp3,gui,3,gui3
wu4_FV2_MP3.mp3,wu,4,wu4
shua1_MV1_MP3.mp3,shua,1,shua1
ling3_FV2_MP3.mp3,ling,3,ling3
mang2_MV2_MP3.mp3,mang,2,mang2
guai3_FV2_MP3.mp3,guai,3,guai3
mi2_FV1_MP3.mp3,mi,2,mi2
shai1_FV1_MP3.mp3,shai,1,shai1
yue1_MV3_MP3.mp3,yue,1,yue1
ling3_MV1_MP3.mp3,ling,3,ling3
yao1_MV1_MP3.mp3,yao,1,yao1
he2_FV2_MP3.mp3,he,2,he2
ping3_MV3_MP3.mp3,ping,3,ping3
cui2_MV3_MP3.mp3,cui,2,cui2
tuo4_MV2_MP3.mp3,tuo,4,tuo4
zu1_FV3_MP3.mp3,zu,1,zu1
chuang4_MV3_MP3.mp3,chuang,4,chuang4
hen3_FV1_MP3.mp3,hen,3,hen3
sun4_FV3_MP3.mp3,sun,4,sun4
kong3_MV3_MP3.mp3,kong,3,kong3
ku1_FV2_MP3.mp3,ku,1,ku1
chuai4_FV2_MP3.mp3,chuai,4,chuai4
bo2_FV1_MP3.mp3,bo,2,bo2
za3_FV1_MP3.mp3,za,3,za3
men4_FV3_MP3.mp3,men,4,men4
zhi4_FV2_MP3.mp3,zhi,4,zhi4
ca3_FV2_MP3.mp3,ca,3,ca3
xu2_FV2_MP3.mp3,xu,2,xu2
nuo3_FV2_MP3.mp3,nuo,3,nuo3
bo2_MV1_MP3.mp3,bo,2,bo2
duo4_MV2_MP3.mp3,duo,4,duo4
zha3_MV1_MP3.mp3,zha,3,zha3
lun3_FV1_MP3.mp3,lun,3,lun3
guai2_FV1_MP3.mp3,guai,2,guai2
tong4_MV1_MP3.mp3,tong,4,tong4
nen4_MV1_MP3.mp3,nen,4,nen4
chang4_MV2_MP3.mp3,chang,4,chang4
zhe3_MV1_MP3.mp3,zhe,3,zhe3
feng1_FV1_MP3.mp3,feng,1,feng1
san2_MV3_MP3.mp3,san,2,san2
shuang3_MV2_MP3.mp3,shuang,3,shuang3
sun4_FV2_MP3.mp3,sun,4,sun4
xi1_FV3_MP3.mp3,xi,1,xi1
shuan2_FV1_MP3.mp3,shuan,2,shuan2
chui2_FV2_MP3.mp3,chui,2,chui2
hou1_MV1_MP3.mp3,hou,1,hou1
qu4_FV1_MP3.mp3,qu,4,qu4
bang2_FV1_MP3.mp3,bang,2,bang2
yi4_FV1_MP3.mp3,yi,4,yi4
meng3_MV2_MP3.mp3,meng,3,meng3
hu2_MV1_MP3.mp3,hu,2,hu2
ang2_MV3_MP3.mp3,ang,2,ang2
cong3_MV2_MP3.mp3,cong,3,cong3
shao1_MV2_MP3.mp3,shao,1,shao1
an2_MV3_MP3.mp3,an,2,an2
niao3_MV2_MP3.mp3,niao,3,niao3
miu3_FV1_MP3.mp3,miu,3,miu3
xun4_FV2_MP3.mp3,xun,4,xun4
nin2_FV2_MP3.mp3,nin,2,nin2
beng1_FV2_MP3.mp3,beng,1,beng1
chan1_MV1_MP3.mp3,chan,1,chan1
jia1_MV3_MP3.mp3,jia,1,jia1
gua2_FV2_MP3.mp3,gua,2,gua2
rao3_FV1_MP3.mp3,rao,3,rao3
tan2_MV1_MP3.mp3,tan,2,tan2
gun3_MV1_MP3.mp3,gun,3,gun3
zan1_FV2_MP3.mp3,zan,1,zan1
nou2_FV2_MP3.mp3,nou,2,nou2
sao3_FV1_MP3.mp3,sao,3,sao3
zang1_FV2_MP3.mp3,zang,1,zang1
ren4_FV2_MP3.mp3,ren,4,ren4
liao3_FV2_MP3.mp3,liao,3,liao3
cen1_MV1_MP3.mp3,cen,1,cen1
dang2_MV2_MP3.mp3,dang,2,dang2
xin3_MV1_MP3.mp3,xin,3,xin3
seng2_FV3_MP3.mp3,seng,2,seng2
ren2_MV1_MP3.mp3,ren,2,ren2
shua4_MV1_MP3.mp3,shua,4,shua4
tie2_FV3_MP3.mp3,tie,2,tie2
se1_FV2_MP3.mp3,se,1,se1
lia1_MV3_MP3.mp3,lia,1,lia1
bie2_MV1_MP3.mp3,bie,2,bie2
wai1_MV2_MP3.mp3,wai,1,wai1
zhou4_MV1_MP3.mp3,zhou,4,zhou4
zan3_MV3_MP3.mp3,zan,3,zan3
xiang1_FV1_MP3.mp3,xiang,1,xiang1
se3_FV3_MP3.mp3,se,3,se3
wo2_FV1_MP3.mp3,wo,2,wo2
zha2_MV1_MP3.mp3,zha,2,zha2
e4_FV1_MP3.mp3,e,4,e4
ren3_MV2_MP3.mp3,ren,3,ren3
sao2_MV3_MP3.mp3,sao,2,sao2
ca3_FV3_MP3.mp3,ca,3,ca3
ping3_FV3_MP3.mp3,ping,3,ping3
ming3_MV3_MP3.mp3,ming,3,ming3
sun1_FV2_MP3.mp3,sun,1,sun1
gua3_FV3_MP3.mp3,gua,3,gua3
suan2_FV3_MP3.mp3,suan,2,suan2
dia2_FV2_MP3.mp3,dia,2,dia2
gong3_FV2_MP3.mp3,gong,3,gong3
qi4_MV2_MP3.mp3,qi,4,qi4
zhou3_FV1_MP3.mp3,zhou,3,zhou3
qun2_FV1_MP3.mp3,qun,2,qun2
rui1_MV1_MP3.mp3,rui,1,rui1
bie4_MV1_MP3.mp3,bie,4,bie4
jue1_MV2_MP3.mp3,jue,1,jue1
ceng4_FV2_MP3.mp3,ceng,4,ceng4
diu2_MV1_MP3.mp3,diu,2,diu2
mu1_MV1_MP3.mp3,mu,1,mu1
chong4_MV3_MP3.mp3,chong,4,chong4
du2_MV3_MP3.mp3,du,2,du2
dang4_MV3_MP3.mp3,dang,4,dang4
shou2_FV3_MP3.mp3,shou,2,shou2
cuan1_MV3_MP3.mp3,cuan,1,cuan1
yun4_FV1_MP3.mp3,yun,4,yun4
gan4_FV2_MP3.mp3,gan,4,gan4
lei2_MV3_MP3.mp3,lei,2,lei2
zong3_FV1_MP3.mp3,zong,3,zong3
bei3_MV3_MP3.mp3,bei,3,bei3
ji4_FV3_MP3.mp3,ji,4,ji4
zheng4_MV2_MP3.mp3,zheng,4,zheng4
ka3_MV2_MP3.mp3,ka,3,ka3
run4_MV3_MP3.mp3,run,4,run4
ca2_FV1_MP3.mp3,ca,2,ca2
gei2_FV3_MP3.mp3,gei,2,gei2
gang3_MV2_MP3.mp3,gang,3,gang3
pu2_MV3_MP3.mp3,pu,2,pu2
lv2_MV3_MP3.mp3,lv,2,lv2
bin1_MV2_MP3.mp3,bin,1,bin1
tuan2_MV1_MP3.mp3,tuan,2,tuan2
yi4_MV2_MP3.mp3,yi,4,yi4
sheng3_MV1_MP3.mp3,sheng,3,sheng3
tu3_FV1_MP3.mp3,tu,3,tu3
ka1_FV2_MP3.mp3,ka,1,ka1
yun2_FV2_MP3.mp3,yun,2,yun2
niang2_MV1_MP3.mp3,niang,2,niang2
fu3_FV1_MP3.mp3,fu,3,fu3
ya4_MV3_MP3.mp3,ya,4,ya4
bi1_FV1_MP3.mp3,bi,1,bi1
en4_FV1_MP3.mp3,en,4,en4
ze4_MV3_MP3.mp3,ze,4,ze4
dao4_FV3_MP3.mp3,dao,4,dao4
kuan1_FV3_MP3.mp3,kuan,1,kuan1
gei1_FV2_MP3.mp3,gei,1,gei1
sheng2_FV3_MP3.mp3,sheng,2,sheng2
bing1_MV3_MP3.mp3,bing,1,bing1
lai1_FV1_MP3.mp3,lai,1,lai1
san2_FV1_MP3.mp3,san,2,san2
lve1_FV2_MP3.mp3,lve,1,lve1
shei2_MV1_MP3.mp3,shei,2,shei2
hui3_FV2_MP3.mp3,hui,3,hui3
dou2_MV2_MP3.mp3,dou,2,dou2
mai1_FV1_MP3.mp3,mai,1,mai1
diu1_MV3_MP3.mp3,diu,1,diu1
bao2_MV2_MP3.mp3,bao,2,bao2
o1_FV2_MP3.mp3,o,1,o1
chuang2_FV1_MP3.mp3,chuang,2,chuang2
zun4_MV1_MP3.mp3,zun,4,zun4
mu4_FV3_MP3.mp3,mu,4,mu4
tang2_MV3_MP3.mp3,tang,2,tang2
ta4_FV1_MP3.mp3,ta,4,ta4
juan1_MV3_MP3.mp3,juan,1,juan1
si2_FV2_MP3.mp3,si,2,si2
cu3_FV1_MP3.mp3,cu,3,cu3
zong4_FV2_MP3.mp3,zong,4,zong4
kang1_FV1_MP3.mp3,kang,1,kang1
ei3_FV2_MP3.mp3,ei,3,ei3
sen1_MV2_MP3.mp3,sen,1,sen1
chu2_MV2_MP3.mp3,chu,2,chu2
tun2_FV2_MP3.mp3,tun,2,tun2
tuan4_FV2_MP3.mp3,tuan,4,tuan4
cuo4_MV3_MP3.mp3,cuo,4,cuo4
zhua3_MV3_MP3.mp3,zhua,3,zhua3
fo4_MV3_MP3.mp3,fo,4,fo4
tui2_MV1_MP3.mp3,tui,2,tui2
zeng3_FV1_MP3.mp3,zeng,3,zeng3
sou3_FV1_MP3.mp3,sou,3,sou3
cha2_FV3_MP3.mp3,cha,2,cha2
mou2_FV2_MP3.mp3,mou,2,mou2
a4_FV3_MP3.mp3,a,4,a4
yao3_MV2_MP3.mp3,yao,3,yao3
ban1_FV2_MP3.mp3,ban,1,ban1
shu3_MV2_MP3.mp3,shu,3,shu3
lan1_MV3_MP3.mp3,lan,1,lan1
ga1_MV1_MP3.mp3,ga,1,ga1
dui1_FV3_MP3.mp3,dui,1,dui1
cheng1_MV1_MP3.mp3,cheng,1,cheng1
zhai1_MV2_MP3.mp3,zhai,1,zhai1
ting3_FV3_MP3.mp3,ting,3,ting3
ang4_FV3_MP3.mp3,ang,4,ang4
hang1_MV3_MP3.mp3,hang,1,hang1
zhuo4_MV2_MP3.mp3,zhuo,4,zhuo4
di1_FV1_MP3.mp3,di,1,di1
ke2_FV2_MP3.mp3,ke,2,ke2
jue3_MV2_MP3.mp3,jue,3,jue3
bu3_FV3_MP3.mp3,bu,3,bu3
hu1_FV1_MP3.mp3,hu,1,hu1
chun3_MV1_MP3.mp3,chun,3,chun3
li1_MV2_MP3.mp3,li,1,li1
yun1_FV3_MP3.mp3,yun,1,yun1
tie4_MV2_MP3.mp3,tie,4,tie4
shuo3_MV1_MP3.mp3,shuo,3,shuo3
cong1_MV1_MP3.mp3,cong,1,cong1
long2_MV2_MP3.mp3,long,2,long2
rang2_MV1_MP3.mp3,rang,2,rang2
bie4_MV2_MP3.mp3,bie,4,bie4
tuan4_MV3_MP3.mp3,tuan,4,tuan4
luan2_FV1_MP3.mp3,luan,2,luan2
xin3_MV2_MP3.mp3,xin,3,xin3
chuang1_MV3_MP3.mp3,chuang,1,chuang1
tai2_MV3_MP3.mp3,tai,2,tai2
chan4_FV2_MP3.mp3,chan,4,chan4
tiao4_FV2_MP3.mp3,tiao,4,tiao4
jiang1_MV3_MP3.mp3,jiang,1,jiang1
qing3_FV2_MP3.mp3,qing,3,qing3
gen2_FV3_MP3.mp3,gen,2,gen2
nang2_FV2_MP3.mp3,nang,2,nang2
cha1_FV1_MP3.mp3,cha,1,cha1
hu1_MV1_MP3.mp3,hu,1,hu1
ben3_MV3_MP3.mp3,ben,3,ben3
chu4_MV1_MP3.mp3,chu,4,chu4
dai2_FV2_MP3.mp3,dai,2,dai2
jiang4_FV1_MP3.mp3,jiang,4,jiang4
cheng3_FV2_MP3.mp3,cheng,3,cheng3
liang3_FV1_MP3.mp3,liang,3,liang3
xing4_FV3_MP3.mp3,xing,4,xing4
gai4_FV2_MP3.mp3,gai,4,gai4
zhuo2_MV3_MP3.mp3,zhuo,2,zhuo2
dun3_MV2_MP3.mp3,dun,3,dun3
qiu2_MV1_MP3.mp3,qiu,2,qiu2
zhou4_FV2_MP3.mp3,zhou,4,zhou4
nao2_FV3_MP3.mp3,nao,2,nao2
shuo2_FV3_MP3.mp3,shuo,2,shuo2
yun4_FV2_MP3.mp3,yun,4,yun4
zhe4_MV1_MP3.mp3,zhe,4,zhe4
ku3_FV1_MP3.mp3,ku,3,ku3
su3_FV2_MP3.mp3,su,3,su3
kuo1_MV3_MP3.mp3,kuo,1,kuo1
pou3_MV3_MP3.mp3,pou,3,pou3
kua4_MV1_MP3.mp3,kua,4,kua4
wai3_FV2_MP3.mp3,wai,3,wai3
leng1_FV2_MP3.mp3,leng,1,leng1
wa4_MV2_MP3.mp3,wa,4,wa4
suo2_MV2_MP3.mp3,suo,2,suo2
pai4_MV2_MP3.mp3,pai,4,pai4
xia3_FV3_MP3.mp3,xia,3,xia3
gai3_FV1_MP3.mp3,gai,3,gai3
bing2_FV3_MP3.mp3,bing,2,bing2
gei4_FV1_MP3.mp3,gei,4,gei4
liu1_MV3_MP3.mp3,liu,1,liu1
qin2_MV2_MP3.mp3,qin,2,qin2
xin1_MV3_MP3.mp3,xin,1,xin1
ao4_MV3_MP3.mp3,ao,4,ao4
jiong2_MV1_MP3.mp3,jiong,2,jiong2
lai4_MV2_MP3.mp3,lai,4,lai4
fei1_MV2_MP3.mp3,fei,1,fei1
suo4_MV2_MP3.mp3,suo,4,suo4
shang4_FV1_MP3.mp3,shang,4,shang4
yu1_MV1_MP3.mp3,yu,1,yu1
zou2_FV2_MP3.mp3,zou,2,zou2
zui2_FV3_MP3.mp3,zui,2,zui2
pie3_FV3_MP3.mp3,pie,3,pie3
han4_MV2_MP3.mp3,han,4,han4
bao1_MV1_MP3.mp3,bao,1,bao1
hen2_FV3_MP3.mp3,hen,2,hen2
yi3_FV2_MP3.mp3,yi,3,yi3
cen4_FV1_MP3.mp3,cen,4,cen4
dang1_MV2_MP3.mp3,dang,1,dang1
qun2_MV2_MP3.mp3,qun,2,qun2
mo1_FV2_MP3.mp3,mo,1,mo1
shun3_FV3_MP3.mp3,shun,3,shun3
zhuo1_MV1_MP3.mp3,zhuo,1,zhuo1
gang2_FV1_MP3.mp3,gang,2,gang2
an4_FV2_MP3.mp3,an,4,an4
ling3_FV1_MP3.mp3,ling,3,ling3
liu3_FV3_MP3.mp3,liu,3,liu3
chen3_FV1_MP3.mp3,chen,3,chen3
xing2_FV2_MP3.mp3,xing,2,xing2
ba2_MV2_MP3.mp3,ba,2,ba2
bo3_MV2_MP3.mp3,bo,3,bo3
huang2_MV3_MP3.mp3,huang,2,huang2
ma1_FV1_MP3.mp3,ma,1,ma1
rua1_MV3_MP3.mp3,rua,1,rua1
shen1_MV3_MP3.mp3,shen,1,shen1
yan4_FV2_MP3.mp3,yan,4,yan4
pi3_FV3_MP3.mp3,pi,3,pi3
fang2_MV1_MP3.mp3,fang,2,fang2
re1_MV1_MP3.mp3,re,1,re1
ji3_FV1_MP3.mp3,ji,3,ji3
pin4_MV2_MP3.mp3,pin,4,pin4
xiong1_FV1_MP3.mp3,xiong,1,xiong1
yang4_MV3_MP3.mp3,yang,4,yang4
min2_MV2_MP3.mp3,min,2,min2
huo3_MV1_MP3.mp3,huo,3,huo3
qia3_MV1_MP3.mp3,qia,3,qia3
lie4_MV3_MP3.mp3,lie,4,lie4
chuai1_FV1_MP3.mp3,chuai,1,chuai1
wan1_MV1_MP3.mp3,wan,1,wan1
xue4_FV1_MP3.mp3,xue,4,xue4
chou3_FV2_MP3.mp3,chou,3,chou3
han2_FV2_MP3.mp3,han,2,han2
ben4_MV1_MP3.mp3,ben,4,ben4
che1_FV1_MP3.mp3,che,1,che1
kai2_FV2_MP3.mp3,kai,2,kai2
kong2_MV3_MP3.mp3,kong,2,kong2
gou3_FV1_MP3.mp3,gou,3,gou3
la1_MV1_MP3.mp3,la,1,la1
kui4_FV1_MP3.mp3,kui,4,kui4
ran1_FV2_MP3.mp3,ran,1,ran1
nve2_MV3_MP3.mp3,nve,2,nve2
nun4_FV3_MP3.mp3,nun,4,nun4
pin3_MV2_MP3.mp3,pin,3,pin3
ying1_MV1_MP3.mp3,ying,1,ying1
rua4_FV1_MP3.mp3,rua,4,rua4
lie4_FV3_MP3.mp3,lie,4,lie4
qiong1_FV1_MP3.mp3,qiong,1,qiong1
zan2_MV3_MP3.mp3,zan,2,zan2
cuo3_MV1_MP3.mp3,cuo,3,cuo3
jiang1_FV1_MP3.mp3,jiang,1,jiang1
chai4_MV3_MP3.mp3,chai,4,chai4
jun1_FV2_MP3.mp3,jun,1,jun1
shuan3_FV3_MP3.mp3,shuan,3,shuan3
fan4_MV2_MP3.mp3,fan,4,fan4
kua4_MV2_MP3.mp3,kua,4,kua4
shuai3_MV2_MP3.mp3,shuai,3,shuai3
tui3_FV3_MP3.mp3,tui,3,tui3
miu3_MV2_MP3.mp3,miu,3,miu3
pan1_FV1_MP3.mp3,pan,1,pan1
nan4_MV1_MP3.mp3,nan,4,nan4
ming2_MV1_MP3.mp3,ming,2,ming2
hua3_MV3_MP3.mp3,hua,3,hua3
su2_FV2_MP3.mp3,su,2,su2
rao3_MV3_MP3.mp3,rao,3,rao3
suan2_MV2_MP3.mp3,suan,2,suan2
ri3_MV2_MP3.mp3,ri,3,ri3
kun1_FV1_MP3.mp3,kun,1,kun1
zuo1_MV1_MP3.mp3,zuo,1,zuo1
quan3_FV2_MP3.mp3,quan,3,quan3
tang3_MV1_MP3.mp3,tang,3,tang3
xiu4_MV3_MP3.mp3,xiu,4,xiu4
zhi3_MV2_MP3.mp3,zhi,3,zhi3
jiang2_MV2_MP3.mp3,jiang,2,jiang2
lan4_FV3_MP3.mp3,lan,4,lan4
tu4_MV3_MP3.mp3,tu,4,tu4
gua4_MV1_MP3.mp3,gua,4,gua4
zeng2_MV1_MP3.mp3,zeng,2,zeng2
chua1_MV3_MP3.mp3,chua,1,chua1
guan3_FV3_MP3.mp3,guan,3,guan3
teng3_FV2_MP3.mp3,teng,3,teng3
gua1_FV1_MP3.mp3,gua,1,gua1
tang4_FV2_MP3.mp3,tang,4,tang4
xi4_MV3_MP3.mp3,xi,4,xi4
fa3_FV3_MP3.mp3,fa,3,fa3
xuan2_FV1_MP3.mp3,xuan,2,xuan2
ri4_FV1_MP3.mp3,ri,4,ri4
niao1_MV3_MP3.mp3,niao,1,niao1
an2_MV2_MP3.mp3,an,2,an2
ke4_MV1_MP3.mp3,ke,4,ke4
chuai4_MV1_MP3.mp3,chuai,4,chuai4
sun1_MV2_MP3.mp3,sun,1,sun1
pen3_MV3_MP3.mp3,pen,3,pen3
gai3_FV2_MP3.mp3,gai,3,gai3
ne3_FV2_MP3.mp3,ne,3,ne3
mao1_MV3_MP3.mp3,mao,1,mao1
ai4_FV3_MP3.mp3,ai,4,ai4
lv2_FV1_MP3.mp3,lv,2,lv2
li4_MV3_MP3.mp3,li,4,li4
lie4_FV1_MP3.mp3,lie,4,lie4
fu1_MV1_MP3.mp3,fu,1,fu1
ruo3_FV1_MP3.mp3,ruo,3,ruo3
gei3_MV1_MP3.mp3,gei,3,gei3
nao2_FV2_MP3.mp3,nao,2,nao2
suo4_MV3_MP3.mp3,suo,4,suo4
shao3_FV2_MP3.mp3,shao,3,shao3
dian2_FV1_MP3.mp3,dian,2,dian2
ne3_MV1_MP3.mp3,ne,3,ne3
reng4_MV2_MP3.mp3,reng,4,reng4
bin4_FV1_MP3.mp3,bin,4,bin4
pei2_FV1_MP3.mp3,pei,2,pei2
guo4_MV3_MP3.mp3,guo,4,guo4
peng3_MV1_MP3.mp3,peng,3,peng3
lie1_MV3_MP3.mp3,lie,1,lie1
nou4_FV1_MP3.mp3,nou,4,nou4
tong2_MV1_MP3.mp3,tong,2,tong2
tu2_FV2_MP3.mp3,tu,2,tu2
zhuai4_MV1_MP3.mp3,zhuai,4,zhuai4
wai3_MV2_MP3.mp3,wai,3,wai3
shuan4_FV3_MP3.mp3,shuan,4,shuan4
hu2_MV2_MP3.mp3,hu,2,hu2
rong1_FV3_MP3.mp3,rong,1,rong1
a2_FV2_MP3.mp3,a,2,a2
chan4_FV1_MP3.mp3,chan,4,chan4
pan3_MV2_MP3.mp3,pan,3,pan3
san1_FV3_MP3.mp3,san,1,san1
pai1_MV1_MP3.mp3,pai,1,pai1
pou1_FV3_MP3.mp3,pou,1,pou1
run3_MV2_MP3.mp3,run,3,run3
ding1_FV3_MP3.mp3,ding,1,ding1
ying4_MV1_MP3.mp3,ying,4,ying4
da3_MV3_MP3.mp3,da,3,da3
rua2_FV1_MP3.mp3,rua,2,rua2
yong1_FV2_MP3.mp3,yong,1,yong1
zhua4_MV2_MP3.mp3,zhua,4,zhua4
hu1_FV2_MP3.mp3,hu,1,hu1
quan1_MV2_MP3.mp3,quan,1,quan1
pi1_FV2_MP3.mp3,pi,1,pi1
ken2_FV1_MP3.mp3,ken,2,ken2
ying3_FV3_MP3.mp3,ying,3,ying3
bie1_FV3_MP3.mp3,bie,1,bie1
dao4_FV1_MP3.mp3,dao,4,dao4
weng4_FV1_MP3.mp3,weng,4,weng4
meng1_FV3_MP3.mp3,meng,1,meng1
dao2_FV2_MP3.mp3,dao,2,dao2
ti1_MV2_MP3.mp3,ti,1,ti1
cen3_MV3_MP3.mp3,cen,3,cen3
suan1_FV2_MP3.mp3,suan,1,suan1
ce1_FV3_MP3.mp3,ce,1,ce1
pan4_MV1_MP3.mp3,pan,4,pan4
pei1_FV3_MP3.mp3,pei,1,pei1
wen4_MV1_MP3.mp3,wen,4,wen4
nen3_FV2_MP3.mp3,nen,3,nen3
yang1_MV1_MP3.mp3,yang,1,yang1
ma2_FV1_MP3.mp3,ma,2,ma2
peng2_FV2_MP3.mp3,peng,2,peng2
biao4_MV3_MP3.mp3,biao,4,biao4
pai3_MV2_MP3.mp3,pai,3,pai3
chuai1_MV1_MP3.mp3,chuai,1,chuai1
zhun4_FV3_MP3.mp3,zhun,4,zhun4
cun1_FV3_MP3.mp3,cun,1,cun1
nu4_FV3_MP3.mp3,nu,4,nu4
qin2_MV1_MP3.mp3,qin,2,qin2
zen3_FV2_MP3.mp3,zen,3,zen3
gui1_MV3_MP3.mp3,gui,1,gui1
lian2_MV1_MP3.mp3,lian,2,lian2
ne1_MV1_MP3.mp3,ne,1,ne1
pi4_FV1_MP3.mp3,pi,4,pi4
sang1_MV2_MP3.mp3,sang,1,sang1
cuan3_FV1_MP3.mp3,cuan,3,cuan3
o2_MV2_MP3.mp3,o,2,o2
nuan4_MV3_MP3.mp3,nuan,4,nuan4
ye1_FV3_MP3.mp3,ye,1,ye1
nin3_MV2_MP3.mp3,nin,3,nin3
sen2_MV3_MP3.mp3,sen,2,sen2
qie4_MV1_MP3.mp3,qie,4,qie4
ben4_MV2_MP3.mp3,ben,4,ben4
ning2_MV3_MP3.mp3,ning,2,ning2
sao2_MV1_MP3.mp3,sao,2,sao2
lin4_MV3_MP3.mp3,lin,4,lin4
jiang2_FV3_MP3.mp3,jiang,2,jiang2
qiu4_FV2_MP3.mp3,qiu,4,qiu4
gua1_FV3_MP3.mp3,gua,1,gua1
zhun3_MV1_MP3.mp3,zhun,3,zhun3
ke4_FV2_MP3.mp3,ke,4,ke4
nie4_MV1_MP3.mp3,nie,4,nie4
nuo3_FV3_MP3.mp3,nuo,3,nuo3
nu2_MV1_MP3.mp3,nu,2,nu2
jue1_FV2_MP3.mp3,jue,1,jue1
pi3_FV1_MP3.mp3,pi,3,pi3
chang1_FV1_MP3.mp3,chang,1,chang1
sang3_MV1_MP3.mp3,sang,3,sang3
nuo2_FV1_MP3.mp3,nuo,2,nuo2
xi3_MV3_MP3.mp3,xi,3,xi3
lai4_FV1_MP3.mp3,lai,4,lai4
fang4_MV2_MP3.mp3,fang,4,fang4
shang4_MV1_MP3.mp3,shang,4,shang4
re2_MV3_MP3.mp3,re,2,re2
hu2_FV3_MP3.mp3,hu,2,hu2
zhuo3_FV2_MP3.mp3,zhuo,3,zhuo3
chang2_MV2_MP3.mp3,chang,2,chang2
zuo1_MV3_MP3.mp3,zuo,1,zuo1
lun2_MV1_MP3.mp3,lun,2,lun2
chao2_FV3_MP3.mp3,chao,2,chao2
pie2_MV2_MP3.mp3,pie,2,pie2
liang1_FV1_MP3.mp3,liang,1,liang1
tie3_MV2_MP3.mp3,tie,3,tie3
mou4_FV2_MP3.mp3,mou,4,mou4
zhu3_FV2_MP3.mp3,zhu,3,zhu3
tan4_FV2_MP3.mp3,tan,4,tan4
cen2_MV3_MP3.mp3,cen,2,cen2
zha1_MV2_MP3.mp3,zha,1,zha1
tong1_MV2_MP3.mp3,tong,1,tong1
kei4_MV3_MP3.mp3,kei,4,kei4
que3_FV2_MP3.mp3,que,3,que3
liu4_FV3_MP3.mp3,liu,4,liu4
weng1_MV2_MP3.mp3,weng,1,weng1
run4_MV2_MP3.mp3,run,4,run4
di2_MV1_MP3.mp3,di,2,di2
kai3_FV1_MP3.mp3,kai,3,kai3
kong3_FV3_MP3.mp3,kong,3,kong3
jia2_MV1_MP3.mp3,jia,2,jia2
zhui3_MV1_MP3.mp3,zhui,3,zhui3
cou3_MV1_MP3.mp3,cou,3,cou3
min2_FV3_MP3.mp3,min,2,min2
ce2_FV3_MP3.mp3,ce,2,ce2
cao2_MV1_MP3.mp3,cao,2,cao2
ya1_MV2_MP3.mp3,ya,1,ya1
ang2_FV3_MP3.mp3,ang,2,ang2
gu4_FV2_MP3.mp3,gu,4,gu4
po1_FV1_MP3.mp3,po,1,po1
ni3_FV2_MP3.mp3,ni,3,ni3
ning2_MV1_MP3.mp3,ning,2,ning2
me3_MV3_MP3.mp3,me,3,me3
xuan4_MV2_MP3.mp3,xuan,4,xuan4
kua1_FV2_MP3.mp3,kua,1,kua1
tang3_MV3_MP3.mp3,tang,3,tang3
zun3_FV3_MP3.mp3,zun,3,zun3
chao4_FV1_MP3.mp3,chao,4,chao4
feng3_FV1_MP3.mp3,feng,3,feng3
cuo1_MV2_MP3.mp3,cuo,1,cuo1
wa4_MV3_MP3.mp3,wa,4,wa4
tuo1_FV3_MP3.mp3,tuo,1,tuo1
guai3_MV3_MP3.mp3,guai,3,guai3
jiong1_FV2_MP3.mp3,jiong,1,jiong1
yong3_FV3_MP3.mp3,yong,3,yong3
seng2_FV1_MP3.mp3,seng,2,seng2
rou4_MV3_MP3.mp3,rou,4,rou4
nen4_FV1_MP3.mp3,nen,4,nen4
chang2_FV2_MP3.mp3,chang,2,chang2
wan2_FV3_MP3.mp3,wan,2,wan2
e3_FV3_MP3.mp3,e,3,e3
bai3_MV3_MP3.mp3,bai,3,bai3
teng3_MV1_MP3.mp3,teng,3,teng3
bin1_MV3_MP3.mp3,bin,1,bin1
chuai4_FV3_MP3.mp3,chuai,4,chuai4
shua2_FV1_MP3.mp3,shua,2,shua2
ka3_MV1_MP3.mp3,ka,3,ka3
xiong3_MV2_MP3.mp3,xiong,3,xiong3
qiao1_FV1_MP3.mp3,qiao,1,qiao1
